date,site,visit_number,quadrat,flower_species,inflorescene_type,avg_flow_inflorescene,num_plants,num_flower
8/17/2020,hook_larson,6,8,TRIPRA,head,11,na,5
8/17/2020,hook_larson,6,9,TRIPRA,head,11,na,1
8/17/2020,hook_larson,6,10,ERISTR,flower,1,1,22
8/17/2020,holland_prairie_west,8,1,None,na,0,0,0
8/17/2020,holland_prairie_west,8,2,None,na,0,0,0
8/17/2020,holland_prairie_west,8,3,None,na,0,0,0
8/17/2020,holland_prairie_west,8,4,None,na,0,0,0
8/17/2020,holland_prairie_west,8,5,None,na,0,0,0
8/17/2020,holland_prairie_west,8,6,None,na,0,0,0
8/17/2020,holland_prairie_west,8,7,None,na,0,0,0
8/17/2020,holland_prairie_west,8,8,SILINT,flower,1,1,1
8/17/2020,holland_prairie_west,8,9,HELPAU,flower,1,1,1
8/17/2020,holland_prairie_west,8,10,None,na,0,0,0
8/18/2020,sanders_unit,5,1,CORTRI,flower,1,1,2
8/18/2020,sanders_unit,5,1,PYCTEN,flower,1,na,131
8/18/2020,sanders_unit,5,2,PYCTEN,flower,1,na,22
8/18/2020,sanders_unit,5,2,ERIYUC,flower,1,1,1
8/18/2020,sanders_unit,5,2,ALLCER,head,14,1,4
8/18/2020,sanders_unit,5,3,CORTRI,flower,1,na,35
8/18/2020,sanders_unit,5,3,PYCTEN,flower,1,1,3
8/18/2020,sanders_unit,5,3,GENALB,flower,1,1,7
8/18/2020,sanders_unit,5,4,GENALB,flower,1,2,7
8/18/2020,sanders_unit,5,4,CHAFAS,flower,1,2,2
8/18/2020,sanders_unit,5,4,LIAPYC,spike,1,1,1
8/18/2020,sanders_unit,5,5,CORTRI,flower,1,2,5
8/18/2020,sanders_unit,5,5,PYCTEN,flower,1,na,150
8/18/2020,sanders_unit,5,5,GENALB,flower,1,2,12
8/18/2020,sanders_unit,5,6,CHAFAS,flower,1,3,6
8/18/2020,sanders_unit,5,6,GENALB,flower,1,1,9
8/18/2020,sanders_unit,5,7,CHAFAS,flower,1,9,23
8/18/2020,sanders_unit,5,7,GENALB,flower,1,2,31
8/18/2020,sanders_unit,5,8,ERIYUC,flower,1,1,3
8/18/2020,sanders_unit,5,8,GENALB,flower,1,1,8
8/18/2020,sanders_unit,5,8,CHAFAS,flower,1,7,7
8/18/2020,sanders_unit,5,9,PYCTEN,flower,1,na,28
8/18/2020,sanders_unit,5,9,CHAFAS,flower,1,3,3
8/18/2020,sanders_unit,5,10,CHAFAS,flower,1,3,8
8/20/2020,hook_larson,7,1,MONFIS,head,9,1,12
8/20/2020,hook_larson,7,2,None,na,0,0,0
8/20/2020,hook_larson,7,3,None,na,0,0,0
8/20/2020,hook_larson,7,4,MONFIS,head,9,1,4
8/20/2020,hook_larson,7,4,SOLCAN,head,16,1,1
8/20/2020,hook_larson,7,5,MONFIS,head,9,1,3
8/20/2020,hook_larson,7,6,TRIPRA,head,6,na,2
8/20/2020,hook_larson,7,7,None,na,0,0,0
8/20/2020,hook_larson,7,8,None,na,0,0,0
8/20/2020,hook_larson,7,9,ERIANN,flower,1,1,9
8/20/2020,hook_larson,7,9,TRIPRA,head,6,na,5
8/20/2020,hook_larson,7,10,TRIPRA,head,6,na,3
8/20/2020,sanders_unit,6,1,CHAFAS,flower,1,1,2
8/20/2020,sanders_unit,6,1,GENALB,flower,1,2,11
8/20/2020,sanders_unit,6,1,TRIPRA,head,13,na,1
8/20/2020,sanders_unit,6,1,PYCTEN,flower,1,na,14
8/20/2020,sanders_unit,6,2,CHAFAS,flower,1,4,6
8/20/2020,sanders_unit,6,2,GENALB,flower,1,1,2
8/20/2020,sanders_unit,6,2,PYCTEN,flower,1,na,23
8/20/2020,sanders_unit,6,3,CHAFAS,flower,1,1,1
8/20/2020,sanders_unit,6,3,GENALB,flower,1,1,2
8/20/2020,sanders_unit,6,4,CHAFAS,flower,1,2,2
8/20/2020,sanders_unit,6,5,GENALB,flower,1,2,11
8/20/2020,sanders_unit,6,6,GENALB,flower,1,1,10
8/20/2020,sanders_unit,6,7,CHAFAS,flower,1,4,5
8/20/2020,sanders_unit,6,8,CHAFAS,flower,1,3,3
8/20/2020,sanders_unit,6,8,GENALB,flower,1,1,8
8/20/2020,sanders_unit,6,9,CHAFAS,flower,1,1,1
8/20/2020,sanders_unit,6,9,ERIYUC,flower,1,1,3
8/20/2020,sanders_unit,6,10,CHAFAS,flower,1,1,1
8/20/2020,sanders_unit,6,10,GENALB,flower,1,1,2
8/20/2020,clear_creek_knolls,6,1,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,2,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,3,GENALB,flower,1,1,4
8/20/2020,clear_creek_knolls,6,4,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,5,HELOCC,flower,1,1,1
8/20/2020,clear_creek_knolls,6,5,DAUCAR,head,114,1,1
8/20/2020,clear_creek_knolls,6,6,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,7,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,8,None,na,0,0,0
8/20/2020,clear_creek_knolls,6,9,DAUCAR,head,114,1,1
8/20/2020,clear_creek_knolls,6,10,GENALB,flower,1,1,15
8/20/2020,gobbler_ridge,4,1,None,na,0,0,0
8/20/2020,gobbler_ridge,4,2,CORTRI,flower,1,1,3
8/20/2020,gobbler_ridge,4,2,PARINT,flower,1,1,16
8/20/2020,gobbler_ridge,4,3,None,na,0,0,0
8/20/2020,gobbler_ridge,4,4,None,na,0,0,0
8/20/2020,gobbler_ridge,4,5,CORTRI,flower,1,3,9
8/20/2020,gobbler_ridge,4,6,None,na,0,0,0
8/20/2020,gobbler_ridge,4,7,CORTRI,flower,1,2,17
8/20/2020,gobbler_ridge,4,8,CORTRI,flower,1,1,1
8/20/2020,gobbler_ridge,4,8,VERSTR,spike,5,1,2
8/20/2020,gobbler_ridge,4,9,VERSTR,spike,5,1,1
8/20/2020,gobbler_ridge,4,10,None,na,0,0,0
8/20/2020,oak_island,3,1,None,na,0,0,0
8/20/2020,oak_island,3,2,None,na,0,0,0
8/20/2020,oak_island,3,3,None,na,0,0,0
8/20/2020,oak_island,3,4,None,na,0,0,0
8/20/2020,oak_island,3,5,None,na,0,0,0
8/20/2020,oak_island,3,6,None,na,0,0,0
8/20/2020,oak_island,3,7,SOLJUN,head,28,1,2
8/20/2020,oak_island,3,8,None,na,0,0,0
8/20/2020,oak_island,3,9,None,na,0,0,0
8/20/2020,oak_island,3,10,None,na,0,0,0
8/21/2020,no_name_knob,4,1,None,na,0,0,0
8/21/2020,no_name_knob,4,2,None,na,0,0,0
8/21/2020,no_name_knob,4,3,None,na,0,0,0
8/21/2020,no_name_knob,4,4,HELOCC,flower,1,1,2
8/21/2020,no_name_knob,4,5,None,na,0,0,0
8/21/2020,no_name_knob,4,6,None,na,0,0,0
8/21/2020,no_name_knob,4,7,None,na,0,0,0
8/21/2020,no_name_knob,4,8,SILINT,flower,1,1,1
8/21/2020,no_name_knob,4,9,None,na,0,0,0
8/21/2020,no_name_knob,4,10,DAUCAR,head,80,1,1
8/21/2020,no_name_knob,4,10,TRIREP,head,8,na,2
8/21/2020,clear_creek_knolls,7,1,HELOCC,flower,1,1,1
8/21/2020,clear_creek_knolls,7,2,None,na,0,0,0
8/21/2020,clear_creek_knolls,7,3,None,na,0,0,0
8/21/2020,clear_creek_knolls,7,4,None,na,0,0,0
8/21/2020,clear_creek_knolls,7,5,GENALB,flower,1,2,13
8/21/2020,clear_creek_knolls,7,6,HELOCC,flower,1,1,1
8/21/2020,clear_creek_knolls,7,7,HELOCC,flower,1,1,2
8/21/2020,clear_creek_knolls,7,8,None,na,0,0,0
8/21/2020,clear_creek_knolls,7,9,None,na,0,0,0
8/21/2020,clear_creek_knolls,7,10,None,na,0,0,0
8/21/2020,gobbler_ridge,5,1,ALLCER,head,9,1,1
8/21/2020,gobbler_ridge,5,2,None,na,0,0,0
8/21/2020,gobbler_ridge,5,3,None,na,0,0,0
8/21/2020,gobbler_ridge,5,4,None,na,0,0,0
8/21/2020,gobbler_ridge,5,5,None,na,0,0,0
8/21/2020,gobbler_ridge,5,6,None,na,0,0,0
8/21/2020,gobbler_ridge,5,7,ALLCER,head,9,1,3
8/21/2020,gobbler_ridge,5,8,None,na,0,0,0
8/21/2020,gobbler_ridge,5,9,None,na,0,0,0
8/21/2020,gobbler_ridge,5,10,None,na,0,0,0
8/21/2020,flag_lowden,4,1,None,na,0,0,0
8/21/2020,flag_lowden,4,2,None,na,0,0,0
8/21/2020,flag_lowden,4,3,HELOCC,flower,1,1,1
8/21/2020,flag_lowden,4,4,None,na,0,0,0
8/21/2020,flag_lowden,4,5,HELOCC,flower,1,1,1
8/21/2020,flag_lowden,4,6,HELOCC,flower,1,2,5
8/21/2020,flag_lowden,4,7,None,na,0,0,0
8/21/2020,flag_lowden,4,8,None,na,0,0,0
8/21/2020,flag_lowden,4,9,HETVIL,flower,1,1,4
8/21/2020,flag_lowden,4,9,HELOCC,flower,1,2,4
8/21/2020,flag_lowden,4,10,None,na,0,0,0
8/24/2020,rolling_thunder,5,1,CIRDIS,flower,1,2,6
8/24/2020,rolling_thunder,5,1,SOLCAN,head,22,na,1
8/24/2020,rolling_thunder,5,2,CIRDIS,flower,1,2,13
8/24/2020,rolling_thunder,5,3,CIRDIS,flower,1,1,9
8/24/2020,rolling_thunder,5,4,None,na,0,0,0
8/24/2020,rolling_thunder,5,5,CIRDIS,flower,1,2,12
8/24/2020,rolling_thunder,5,6,CIRDIS,flower,1,1,2
8/24/2020,rolling_thunder,5,7,CIRDIS,flower,1,1,1
8/24/2020,rolling_thunder,5,8,None,na,0,0,0
8/24/2020,rolling_thunder,5,9,None,na,0,0,0
8/24/2020,rolling_thunder,5,10,CIRDIS,flower,1,1,5
8/24/2020,rolling_thunder,5,10,DAUCAR,head,104,2,6
8/24/2020,holland_prairie_west,9,1,TRIPRA,head,12,na,4
8/24/2020,holland_prairie_west,9,2,None,na,0,0,0
8/24/2020,holland_prairie_west,9,3,TRIPRA,head,12,na,6
8/24/2020,holland_prairie_west,9,4,TRIHYB,head,16,na,2
8/24/2020,holland_prairie_west,9,5,TRIPRA,head,12,na,1
8/24/2020,holland_prairie_west,9,6,GENALB,flower,1,1,21
8/24/2020,holland_prairie_west,9,7,None,na,0,0,0
8/24/2020,holland_prairie_west,9,8,TRIPRA,head,12,na,0
8/24/2020,holland_prairie_west,9,9,SOLJUN,head,10,1,1
8/24/2020,holland_prairie_west,9,10,TRIPRA,head,12,na,2
8/24/2020,sengers,4,1,None,na,0,0,0
8/24/2020,sengers,4,2,None,na,0,0,0
8/24/2020,sengers,4,3,HELOCC,flower,1,1,1
8/24/2020,sengers,4,4,HELOCC,flower,1,2,2
8/24/2020,sengers,4,5,HELOCC,flower,1,3,4
8/24/2020,sengers,4,6,HELOCC,flower,1,1,3
8/24/2020,sengers,4,7,None,na,0,0,0
8/24/2020,sengers,4,8,CHAFAS,flower,1,1,1
8/24/2020,sengers,4,9,CHAFAS,flower,1,5,7
8/24/2020,sengers,4,10,CHAFAS,flower,1,4,6
8/24/2020,williams,4,1,None,na,0,0,0
8/24/2020,williams,4,2,None,na,0,0,0
8/24/2020,williams,4,3,None,na,0,0,0
8/24/2020,williams,4,4,None,na,0,0,0
8/24/2020,williams,4,5,None,na,0,0,0
8/24/2020,williams,4,6,HELOCC,flower,1,4,6
8/24/2020,williams,4,7,None,na,0,0,0
8/24/2020,williams,4,8,None,na,0,0,0
8/24/2020,williams,4,9,None,na,0,0,0
8/24/2020,williams,4,10,None,na,0,0,0
8/24/2020,coneflower_trash_knob,3,1,CIRDIS,flower,1,3,5
8/24/2020,coneflower_trash_knob,3,2,CIRDIS,flower,1,2,3
8/24/2020,coneflower_trash_knob,3,3,CIRDIS,flower,1,1,1
8/24/2020,coneflower_trash_knob,3,3,DAUCAR,head,63,1,2
8/24/2020,coneflower_trash_knob,3,4,CIRDIS,flower,1,1,6
8/24/2020,coneflower_trash_knob,3,4,DAUCAR,head,63,1,2
8/24/2020,coneflower_trash_knob,3,5,DAUCAR,head,63,1,1
8/24/2020,coneflower_trash_knob,3,5,TRIPRA,head,9,na,2
8/24/2020,coneflower_trash_knob,3,5,SOLJUN,head,9,1,1
8/24/2020,coneflower_trash_knob,3,6,DAUCAR,head,63,2,6
8/24/2020,coneflower_trash_knob,3,7,DAUCAR,head,63,2,5
8/24/2020,coneflower_trash_knob,3,7,CIRDIS,flower,1,2,2
8/24/2020,coneflower_trash_knob,3,8,DAUCAR,head,63,2,10
8/24/2020,coneflower_trash_knob,3,8,CIRDIS,flower,1,2,13
8/24/2020,coneflower_trash_knob,3,9,VERSTR,spike,3,3,8
8/24/2020,coneflower_trash_knob,3,9,DAUCAR,head,63,1,2
8/24/2020,coneflower_trash_knob,3,10,HELGRO,flower,1,1,1
8/24/2020,coneflower_trash_knob,3,10,CORPAL,flower,1,2,8
8/24/2020,coneflower_trash_knob,3,10,DAUCAR,head,63,1,1
8/25/2020,coneflower_trash_knob,4,1,None,na,0,0,0
8/25/2020,coneflower_trash_knob,4,2,CIRDIS,flower,1,3,4
8/25/2020,coneflower_trash_knob,4,3,CIRDIS,flower,1,1,1
8/25/2020,coneflower_trash_knob,4,4,TRIPRA,head,5,na,2
8/25/2020,coneflower_trash_knob,4,5,None,na,0,0,0
8/25/2020,coneflower_trash_knob,4,6,DAUCAR,head,90,1,3
8/25/2020,coneflower_trash_knob,4,7,DAUCAR,head,90,1,2
8/25/2020,coneflower_trash_knob,4,8,CIRDIS,flower,1,1,1
8/25/2020,coneflower_trash_knob,4,9,DAUCAR,head,90,2,3
8/25/2020,coneflower_trash_knob,4,10,EUTGYM,head,24,na,3
8/25/2020,sengers,5,1,None,na,0,0,0
8/25/2020,sengers,5,2,None,na,0,0,0
8/25/2020,sengers,5,3,None,na,0,0,0
8/25/2020,sengers,5,4,None,na,0,0,0
8/25/2020,sengers,5,5,HELOCC,flower,1,1,1
8/25/2020,sengers,5,6,HELOCC,flower,1,1,3
8/25/2020,sengers,5,7,HELOCC,flower,1,2,2
8/25/2020,sengers,5,7,CHAFAS,flower,1,7,10
8/25/2020,sengers,5,7,SYMLAV,flower,1,1,2
8/25/2020,sengers,5,8,CORTRI,flower,1,1,2
8/25/2020,sengers,5,8,GENALB,flower,1,2,4
8/25/2020,sengers,5,8,CHAFAS,flower,1,6,8
8/25/2020,sengers,5,9,CHAFAS,flower,1,10,18
8/25/2020,sengers,5,9,HELOCC,flower,1,1,2
8/25/2020,sengers,5,10,None,na,0,0,0
8/25/2020,williams,5,1,HELOCC,flower,1,1,3
8/25/2020,williams,5,2,EUTGRA,head,22,na,16
8/25/2020,williams,5,3,None,na,0,0,0
8/25/2020,williams,5,4,EUTGRA,head,22,na,2
8/25/2020,williams,5,5,SILINT,flower,1,1,1
8/25/2020,williams,5,6,EUTGRA,head,22,na,24
8/25/2020,williams,5,7,None,na,0,0,0
8/25/2020,williams,5,8,None,na,0,0,0
8/25/2020,williams,5,9,PENSED,head,11,1,3
8/25/2020,williams,5,10,PENSED,head,11,1,7
8/25/2020,dougs_knob,3,1,None,na,0,0,0
8/25/2020,dougs_knob,3,2,LIAASP,spike,5,2,2
8/25/2020,dougs_knob,3,3,HELOCC,flower,1,1,1
8/25/2020,dougs_knob,3,4,None,na,0,0,0
8/25/2020,dougs_knob,3,5,None,na,0,0,0
8/25/2020,dougs_knob,3,6,None,na,0,0,0
8/25/2020,dougs_knob,3,7,CIRDIS,flower,1,1,1
8/25/2020,dougs_knob,3,8,None,na,0,0,0
8/25/2020,dougs_knob,3,9,None,na,0,0,0
8/25/2020,dougs_knob,3,10,LIAASP,spike,1,1,1
8/26/2020,rolling_thunder,6,1,TRIPRA,head,6,na,2
8/26/2020,rolling_thunder,6,1,SOLCAN,head,18,na,2
8/26/2020,rolling_thunder,6,2,CIRDIS,flower,1,2,9
8/26/2020,rolling_thunder,6,3,CIRDIS,flower,1,2,7
8/26/2020,rolling_thunder,6,4,SOLCAN,head,18,na,4
8/26/2020,rolling_thunder,6,4,CIRDIS,flower,1,3,4
8/26/2020,rolling_thunder,6,5,CIRDIS,flower,1,1,2
8/26/2020,rolling_thunder,6,6,TRIPRA,head,6,na,1
8/26/2020,rolling_thunder,6,7,None,na,0,0,0
8/26/2020,rolling_thunder,6,8,DAUCAR,head,155,3,7
8/26/2020,rolling_thunder,6,8,SOLCAN,head,18,na,8
8/26/2020,rolling_thunder,6,9,CIRDIS,flower,1,1,1
8/26/2020,rolling_thunder,6,9,TRIPRA,haed,6,na,3
8/26/2020,rolling_thunder,6,10,CIRDIS,flower,1,1,7
8/26/2020,dougs_knob,4,1,None,na,0,0,0
8/26/2020,dougs_knob,4,2,SOLCAN,head,31,na,1
8/26/2020,dougs_knob,4,3,None,na,0,0,0
8/26/2020,dougs_knob,4,4,HELOCC,flower,1,1,1
8/26/2020,dougs_knob,4,5,None,na,0,0,0
8/26/2020,dougs_knob,4,6,LIAASP,spike,12,1,1
8/26/2020,dougs_knob,4,7,None,na,0,0,0
8/26/2020,dougs_knob,4,8,None,na,0,0,0
8/26/2020,dougs_knob,4,9,LIAASP,spike,12,1,1
8/26/2020,dougs_knob,4,10,None,na,0,0,0
8/26/2020,dots_knob,3,1,LIAASP,spike,7,3,3
8/26/2020,dots_knob,3,2,None,na,0,0,0
8/26/2020,dots_knob,3,3,None,na,0,0,0
8/26/2020,dots_knob,3,4,None,na,0,0,0
8/26/2020,dots_knob,3,5,LIAASP,spike,7,1,1
8/26/2020,dots_knob,3,6,None,na,0,0,0
8/26/2020,dots_knob,3,7,None,na,0,0,0
8/26/2020,dots_knob,3,8,None,na,0,0,0
8/26/2020,dots_knob,3,9,LIAASP,spike,7,1,1
8/26/2020,dots_knob,3,10,SOLCAN,head,11,na,2
8/26/2020,schafer_knob,6,1,None,na,0,0,0
8/26/2020,schafer_knob,6,2,None,na,0,0,0
8/26/2020,schafer_knob,6,3,None,na,0,0,0
8/26/2020,schafer_knob,6,4,None,na,0,0,0
8/26/2020,schafer_knob,6,5,VERSTR,spike,5,1,4
8/26/2020,schafer_knob,6,6,ERISTR,flower,1,1,20
8/26/2020,schafer_knob,6,6,SOLCAN,head,8,na,2
8/26/2020,schafer_knob,6,7,CIRDIS,flower,1,2,3
8/26/2020,schafer_knob,6,7,SOLCAN,head,8,na,7
8/26/2020,schafer_knob,6,8,CIRDIS,flower,1,1,2
8/26/2020,schafer_knob,6,9,CIRDIS,flower,1,1,1
8/26/2020,schafer_knob,6,10,CIRDIS,flower,1,3,25
8/27/2020,dots_knob,4,1,None,na,0,0,0
8/27/2020,dots_knob,4,2,EUPCOR,flower,1,1,1
8/27/2020,dots_knob,4,3,EUTGYM,head,5,na,12
8/27/2020,dots_knob,4,4,None,na,0,0,0
8/27/2020,dots_knob,4,5,None,na,0,0,0
8/27/2020,dots_knob,4,6,None,na,0,0,0
8/27/2020,dots_knob,4,7,None,na,0,0,0
8/27/2020,dots_knob,4,8,LIAASP,spike,6,1,1
8/27/2020,dots_knob,4,9,None,na,0,0,0
8/27/2020,dots_knob,4,10,CIRDIS,flower,1,1,2
8/27/2020,schafer_knob,7,1,CIRDIS,flower,1,1,3
8/27/2020,schafer_knob,7,2,None,na,0,0,0
8/27/2020,schafer_knob,7,3,CIRDIS,flower,1,1,1
8/27/2020,schafer_knob,7,4,CIRDIS,flower,1,2,5
8/27/2020,schafer_knob,7,4,EUTGRA,head,15,na,3
8/27/2020,schafer_knob,7,5,None,na,0,0,0
8/27/2020,schafer_knob,7,6,LIAASP,spike,13,2,2
8/27/2020,schafer_knob,7,7,CIRDIS,flower,1,1,1
8/27/2020,schafer_knob,7,8,CIRDIS,flower,1,1,1
8/27/2020,schafer_knob,7,9,CIRDIS,flower,1,2,15
8/27/2020,schafer_knob,7,9,SOLCAN,head,88,na,10
8/27/2020,schafer_knob,7,10,None,na,0,0,0
8/27/2020,east_heinkel,5,1,LOBSPH,flower,1,5,15
8/27/2020,east_heinkel,5,1,AGATEN,flower,1,na,1
8/27/2020,east_heinkel,5,1,PEDCAN,flower,1,1,2
8/27/2020,east_heinkel,5,2,EUTMAC,head,24,1,1
8/27/2020,east_heinkel,5,2,SOLMIS,head,22,na,3
8/27/2020,east_heinkel,5,2,PEDCAN,flower,1,1,9
8/27/2020,east_heinkel,5,3,HELAUT,flower,1,2,2
8/27/2020,east_heinkel,5,4,EUTMAC,head,24,3,3
8/27/2020,east_heinkel,5,4,PERAMP,spike,8,2,2
8/27/2020,east_heinkel,5,5,HELAUT,flower,1,1,2
8/27/2020,east_heinkel,5,5,SOLCAN,head,9,na,1
8/27/2020,east_heinkel,5,5,PERAMP,spike,8,2,6
8/27/2020,east_heinkel,5,5,VERHAS,spike,3,1,7
8/27/2020,east_heinkel,5,6,EUTMAC,head,24,1,1
8/27/2020,east_heinkel,5,7,None,na,0,0,0
8/27/2020,east_heinkel,5,8,PYCTEN,flower,1,na,11
8/27/2020,east_heinkel,5,9,None,na,0,0,0
8/27/2020,east_heinkel,5,10,PYCTEN,flower,1,na,31
8/27/2020,main_unit_knobs,3,1,None,na,0,0,0
8/27/2020,main_unit_knobs,3,2,SOLJUN,head,57,na,2
8/27/2020,main_unit_knobs,3,2,LIAASP,spike,2,1,1
8/27/2020,main_unit_knobs,3,3,None,na,0,0,0
8/27/2020,main_unit_knobs,3,4,LIAASP,spike,5,2,3
8/27/2020,main_unit_knobs,3,5,SOLJUN,head,57,na,1
8/27/2020,main_unit_knobs,3,5,LIAASP,spike,5,2,2
8/27/2020,main_unit_knobs,3,6,None,na,0,0,0
8/27/2020,main_unit_knobs,3,7,None,na,0,0,0
8/27/2020,main_unit_knobs,3,8,CIRDIS,flower,1,1,7
8/27/2020,main_unit_knobs,3,9,None,na,0,0,0
8/27/2020,main_unit_knobs,3,10,LIAASP,spike,5,1,1
8/31/2020,east_heinkel,6,1,SOLMIS,head,13,na,40
8/31/2020,east_heinkel,6,2,SOLMIS,head,13,na,22
8/31/2020,east_heinkel,6,2,SOLCAN,head,44,na,10
8/31/2020,east_heinkel,6,2,AGEALT,head,13,1,2
8/31/2020,east_heinkel,6,3,SOLCAN,head,1,na,2
8/31/2020,east_heinkel,6,3,CIRDIS,flower,1,2,11
8/31/2020,east_heinkel,6,4,SOLCAN,head,44,na,2
8/31/2020,east_heinkel,6,5,none,na,0,0,0
8/31/2020,east_heinkel,6,6,HELAUT,flower,1,2,26
8/31/2020,east_heinkel,6,6,LOBSPH,flower,1,1,4
8/31/2020,east_heinkel,6,6,EUPPER,head,9,1,1
8/31/2020,east_heinkel,6,6,SYMLAT,flower,1,1,6
8/31/2020,east_heinkel,6,7,EUTMAC,head,11,2,8
8/31/2020,east_heinkel,6,7,SOLCAN,head,44,na,2
8/31/2020,east_heinkel,6,8,EUPPER,head,9,1,1
8/31/2020,east_heinkel,6,8,HELAUT,flower,1,1,4
8/31/2020,east_heinkel,6,9,none,na,0,0,0
8/31/2020,east_heinkel,6,10,none,na,0,0,0
8/31/2020,main_unit_knobs,4,1,none,na,0,0,0
8/31/2020,main_unit_knobs,4,2,none,na,0,0,0
8/31/2020,main_unit_knobs,4,3,none,na,0,0,0
8/31/2020,main_unit_knobs,4,4,none,na,0,0,0
8/31/2020,main_unit_knobs,4,5,none,na,0,0,0
8/31/2020,main_unit_knobs,4,6,LIAASP,spike,5,1,1
8/31/2020,main_unit_knobs,4,7,none,na,0,0,0
8/31/2020,main_unit_knobs,4,8,LIAASP,spike,5,2,8
8/31/2020,main_unit_knobs,4,9,LIAASP,spike,5,1,1
8/31/2020,main_unit_knobs,4,10,none,na,0,0,0
8/31/2020,tellabs_center,4,1,none,na,0,0,0
8/31/2020,tellabs_center,4,2,none,na,0,0,0
8/31/2020,tellabs_center,4,3,none,na,0,0,0
8/31/2020,tellabs_center,4,4,none,na,0,0,0
8/31/2020,tellabs_center,4,5,none,na,0,0,0
8/31/2020,tellabs_center,4,6,none,na,0,0,0
8/31/2020,tellabs_center,4,7,none,na,0,0,0
8/31/2020,tellabs_center,4,8,none,na,0,0,0
8/31/2020,tellabs_center,4,9,none,na,0,0,0
8/31/2020,tellabs_center,4,10,none,na,0,0,0
9/1/2020,holland_prairie_east,8,1,none,na,0,0,0
9/1/2020,holland_prairie_east,8,2,none,na,0,0,0
9/1/2020,holland_prairie_east,8,3,CIRDIS,flower,1,1,5
9/1/2020,holland_prairie_east,8,4,CORTRI,flower,1,4,10
9/1/2020,holland_prairie_east,8,5,HELGRO,flower,1,na,6
9/1/2020,holland_prairie_east,8,5,SOLMIS,head,11,na,4
9/1/2020,holland_prairie_east,8,6,none,na,0,0,0
9/1/2020,holland_prairie_east,8,7,Bidens spp.,flower,1,na,97
9/1/2020,holland_prairie_east,8,8,Bidens spp.,flower,1,na,142
9/1/2020,holland_prairie_east,8,9,Bidens spp.,flower,1,na,123
9/1/2020,holland_prairie_east,8,10,Bidens spp.,flower,1,na,3
9/1/2020,leopold_knob,2,1,LIAASP,spike,29,1,2
9/1/2020,leopold_knob,2,2,LIAASP,spike,29,3,6
9/1/2020,leopold_knob,2,3,SOLNEM,head,29,na,12
9/1/2020,leopold_knob,2,4,none,na,0,0,0
9/1/2020,leopold_knob,2,5,none,na,0,0,0
9/1/2020,leopold_knob,2,6,none,na,0,0,0
9/1/2020,leopold_knob,2,7,none,na,0,0,0
9/1/2020,leopold_knob,2,8,none,na,0,0,0
9/1/2020,leopold_knob,2,9,EUTGYM,head,9,na,3
9/1/2020,leopold_knob,2,10,none,na,0,0,0
9/1/2020,east_heinkel,7,1,AGATEN,flower,1,na,12
9/1/2020,east_heinkel,7,1,LOBSPH,flower,1,1,12
9/1/2020,east_heinkel,7,1,PEDCAN,flower,1,2,14
9/1/2020,east_heinkel,7,1,HELAUT,flower,1,2,4
9/1/2020,east_heinkel,7,2,HELAUT,flower,1,2,10
9/1/2020,east_heinkel,7,2,EUTMAC,head,13,2,2
9/1/2020,east_heinkel,7,2,EUPPER,head,26,1,1
9/1/2020,east_heinkel,7,2,VERHAS,spike,3,1,3
9/1/2020,east_heinkel,7,3,EUTGRA,head,20,na,3
9/1/2020,east_heinkel,7,4,EUTMAC,head,13,1,1
9/1/2020,east_heinkel,7,5,PEDCAN,flower,1,2,7
9/1/2020,east_heinkel,7,5,SOLRID,head,14,na,7
9/1/2020,east_heinkel,7,6,none,na,0,0,0
9/1/2020,east_heinkel,7,7,none,na,0,0,0
9/1/2020,east_heinkel,7,8,none,na,0,0,0
9/1/2020,east_heinkel,7,9,HELAUT,flower,1,3,8
9/1/2020,east_heinkel,7,10,SOLMIS,head,80,na,15
9/2/2020,leopold_knob,3,1,none,na,0,0,0
9/2/2020,leopold_knob,3,2,none,na,0,0,0
9/2/2020,leopold_knob,3,3,none,na,0,0,0
9/2/2020,leopold_knob,3,4,none,na,0,0,0
9/2/2020,leopold_knob,3,5,none,na,0,0,0
9/2/2020,leopold_knob,3,6,none,na,0,0,0
9/2/2020,leopold_knob,3,7,LIAASP,spike,10,1,1
9/2/2020,leopold_knob,3,8,EUTGYM,head,3,na,4
9/2/2020,leopold_knob,3,9,LIAASP,spike,10,2,2
9/2/2020,leopold_knob,3,10,none,na,0,0,0
9/2/2020,isabells_knob,4,1,none,na,0,0,0
9/2/2020,isabells_knob,4,2,none,na,0,0,0
9/2/2020,isabells_knob,4,3,none,na,0,0,0
9/2/2020,isabells_knob,4,4,none,na,0,0,0
9/2/2020,isabells_knob,4,5,SOLRIG,head,10,1,2
9/2/2020,isabells_knob,4,6,CIRDIS,flower,1,1,8
9/2/2020,isabells_knob,4,7,SOLRIG,head,10,1,9
9/2/2020,isabells_knob,4,8,SOLRIG,head,10,1,16
9/2/2020,isabells_knob,4,8,CIRDIS,flower,1,1,2
