Unique_ID,date,site,visit_number,surveyor,survery_start,survey_end,temp,start_sky,end_sky,bee_species,sex,flower_species,marked?,gps_point,notes
Nachusa2020_4384,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,impatiens,Female,EUTPUR,,,
Nachusa2020_4385,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,impatiens,Female,EUTPUR,,,
Nachusa2020_4386,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4387,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4388,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4389,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4390,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4391,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4392,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4393,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4394,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4395,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4396,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4397,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Male,EUTPUR,,,
Nachusa2020_4398,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Male,EUTPUR,,,
Nachusa2020_4399,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Male,EUTPUR,,,
Nachusa2020_4400,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Male,EUTPUR,,,
Nachusa2020_4401,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Male,EUTPUR,,,
Nachusa2020_4402,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Female,EUTPUR,,,
Nachusa2020_4403,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Female,EUTPUR,,,
Nachusa2020_4404,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,vagans,Female,EUTPUR,,,
Nachusa2020_4405,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,rufocinctus,Male,EUTPUR,,,
Nachusa2020_4406,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,rufocinctus,Male,EUTPUR,,,
Nachusa2020_4407,8/7/2020,tellabs_west,3,CRD,2:57:00 PM,3:19:00 PM,80,1,1,citrinus,Female,LIAPYC,,,
Nachusa2020_4408,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,VERSTR,,,
Nachusa2020_4409,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,rufocinctus,Female,CORTRI,,,photo
Nachusa2020_4410,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,auricomus,Male,CIRVUL,,,Perch; not in flower
Nachusa2020_4411,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,MONFIS,,,
Nachusa2020_4412,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Male,VERSTR,,,
Nachusa2020_4413,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,griseocollis,Male,MONFIS,,,
Nachusa2020_4414,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,rufocinctus,Male,HELGRO,,,perch; not in flower
Nachusa2020_4415,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4416,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4417,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4418,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4419,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Male,PYCTEN,,,
Nachusa2020_4420,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4421,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4422,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4423,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,TRAOHI,,,
Nachusa2020_4424,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,impatiens,Female,MONPUN,,,
Nachusa2020_4425,8/10/2020,williams,3,CRD,9:55:00 AM,10:24:00 AM,79,2,2,rufocinctus,Female,SILTER,,,
Nachusa2020_4426,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4427,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4428,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4429,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4430,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4431,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4432,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Female,SILINT,,,
Nachusa2020_4433,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,griseocollis,Male,SILINT,,,
Nachusa2020_4434,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4435,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4436,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4437,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4438,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4439,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4440,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4441,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4442,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4443,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4444,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4445,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,griseocollis,Female,SILINT,,,
Nachusa2020_4446,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,MONFIS,,,
Nachusa2020_4447,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,impatiens,Female,MONFIS,,,
Nachusa2020_4448,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,vagans,Female,MONFIS,,,
Nachusa2020_4449,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,fervidus,Female,ASTCAN,,,
Nachusa2020_4450,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,griseocollis,Male,MONFIS,,,
Nachusa2020_4451,8/10/2020,holland_prairie_west,6,CRD,11:37:00 PM,11:57:00 PM,80,2,2,rufocinctus,Male,CORTRI,,,
Nachusa2020_4452,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Female,LESCAP,,,
Nachusa2020_4453,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Female,LESCAP,,,
Nachusa2020_4454,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,impatiens,Female,LESCAP,,,
Nachusa2020_4455,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,impatiens,Female,LESCAP,,,
Nachusa2020_4456,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Female,MONFIS,,,
Nachusa2020_4457,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Female,MONFIS,,,
Nachusa2020_4458,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Male,MONFIS,,,
Nachusa2020_4459,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Male,MONFIS,,,
Nachusa2020_4460,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,griseocollis,Male,MONFIS,,,
Nachusa2020_4461,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,impatiens,Female,MONFIS,,,
Nachusa2020_4462,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,auricomus,Male,RATPIN,,,perched
Nachusa2020_4463,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,rufocinctus,Female,ALLCER,,,
Nachusa2020_4464,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,rufocinctus,Female,ALLCER,,,
Nachusa2020_4465,8/10/2020,gobbler_ridge,3,CRD,12:32:00 PM,12:54:00 PM,84,2,2,auricomus,Male,None,,,hovering
Nachusa2020_4466,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4467,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4468,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4469,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4470,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4471,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4472,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,PYCTEN,,,
Nachusa2020_4473,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4474,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4475,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,PYCTEN,,,
Nachusa2020_4476,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4477,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4478,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4479,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4480,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4481,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Female,LIAPYC,,,
Nachusa2020_4482,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4483,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4484,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4485,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4486,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4487,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4488,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,ERIYUC,,,
Nachusa2020_4489,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4490,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4491,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4492,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4493,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4494,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4495,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4496,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4497,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4498,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4499,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4500,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4501,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4502,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4503,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4504,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4505,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4506,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4507,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4508,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,LIAPYC,,,
Nachusa2020_4509,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4510,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4511,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4512,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4513,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4514,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4515,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4516,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4517,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4518,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4519,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4520,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,griseocollis,Male,LIAPYC,,,
Nachusa2020_4521,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,rufocinctus,Female,PYCTEN,,,
Nachusa2020_4522,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,rufocinctus,Female,PYCTEN,,,
Nachusa2020_4523,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,rufocinctus,Male,SILLAN,,,
Nachusa2020_4524,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,rufocinctus,Male,PYCTEN,,,
Nachusa2020_4525,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4526,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Female,SILINT,,,
Nachusa2020_4527,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,rufocinctus,Female,LIAPYC,,,
Nachusa2020_4528,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Male,LIAPYC,,,
Nachusa2020_4529,8/10/2020,clear_creek_knolls,4,CRD,1:24:00 PM,1:48 PM,84,2,2,impatiens,Male,LIAPYC,,,
Nachusa2020_4530,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4531,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4532,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4533,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4534,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4535,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4536,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4537,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4538,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4539,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4540,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4541,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4542,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4543,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4544,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4545,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILINT,,,
Nachusa2020_4546,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,rufocinctus,Female,SILINT,,,
Nachusa2020_4547,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILLAN,,,
Nachusa2020_4548,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILLAN,,,
Nachusa2020_4549,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILLAN,,,
Nachusa2020_4550,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,SILLAN,,,
Nachusa2020_4551,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,SILLAN,,,
Nachusa2020_4552,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4553,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4554,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4555,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4556,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4557,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILTER,,,
Nachusa2020_4558,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,SILINT,,,
Nachusa2020_4559,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Male,SILPER,,,
Nachusa2020_4560,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Female,SILPER,,,
Nachusa2020_4561,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,rufocinctus,Male,SILPER,,,
Nachusa2020_4562,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,impatiens,Male,SILTER,,,
Nachusa2020_4563,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,vagans,Female,MONFIS,,,
Nachusa2020_4564,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_4565,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,rufocinctus,Male,SILTER,,,
Nachusa2020_4566,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,rufocinctus,Male,SILPER,,,
Nachusa2020_4567,8/11/2020,holland_prairie_west,7,CRD,10:20:00 PM,10:42:00 PM,73,1,1,griseocollis,Female,SILTER,,,
Nachusa2020_4568,8/11/2020,doug_dot_unit,5,CRD,11:26:00 AM,11:50:00 AM,75,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4569,8/11/2020,doug_dot_unit,5,CRD,11:26:00 AM,11:50:00 AM,75,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4570,8/11/2020,doug_dot_unit,5,CRD,11:26:00 AM,11:50:00 AM,75,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4571,8/11/2020,doug_dot_unit,5,CRD,11:26:00 AM,11:50:00 AM,75,1,1,griseocollis,Male,MONFIS,,,
Nachusa2020_4572,8/11/2020,doug_dot_unit,5,CRD,11:26:00 AM,11:50:00 AM,75,1,1,impatiens,Female,MONFIS,,,
